product_id,product_name,category,main_category,sub_category,discounted_price_clean,actual_price_clean,discount_pct_clean,rating_clean,rating_count_clean,economia_absoluta,faixa_preco,faixa_desconto,volume_reviews_bin,img_link,product_link,review_rows,PSI,cluster,pca_1,pca_2,cluster_name
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,Home&Kitchen,CraftMaterials,191.0,225.0,15.0,4.4,7203.0,34.0,budget,low,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4136eo-yWlL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Fevicryl-Acrylic-colors-Sunflower-Shades/dp/B00LXTFMRS/ref=sr_1_72?qid=1672902997&s=computers&sr=1-72,1,58.94868696764629,0,-0.3895509066784055,-1.1512183557540745,segmento misto
B083GQGT3Z,"Caprigo Heavy Duty TV Wall Mount Stand for 12 to 27 inches LED/LCD/Monitor Screen's, Full Motion Rotatable Universal TV & Monitor Wall Mount Bracket with Swivel & Tilt Adjustments (Single Arm - M416)","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",Electronics,"HomeTheater,TV&Video",399.0,799.0,50.0,4.1,1161.0,400.0,budget,medium,high,https://m.media-amazon.com/images/I/41yMQskyzFL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Caprigo-Universal-Monitor-Rotatable-Black-M416/dp/B083GQGT3Z/ref=sr_1_243?qid=1672909136&s=electronics&sr=1-243,1,58.875602928446725,4,-0.2589882948745942,0.3649109774606899,barato com alto desconto
B0B3XY5YT4,LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",Electronics,"HomeTheater,TV&Video",30990.0,49990.0,38.0,4.3,1376.0,19000.0,luxury,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51dOjIreG4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/LG-inches-Ultra-43UQ7500PSF-Ceramic/dp/B0B3XY5YT4/ref=sr_1_154?qid=1672909131&s=electronics&sr=1-154,1,58.851524097375794,3,-0.6006499821646867,-2.7999994861469584,premium bem avaliado
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,Home&Kitchen,Kitchen&HomeAppliances,295.0,599.0,51.0,4.0,1644.0,304.0,budget,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41iZgQu0WLL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Ionix-Digital-Kitchen-Jewellery-Weighing/dp/B07Q4NJQC5/ref=sr_1_389?qid=1672923612&s=kitchen&sr=1-389,1,58.83351422180254,4,-0.37442768354525696,0.5801089787648821,barato com alto desconto
B07JB2Y4SR,Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pens,Home&Kitchen,CraftMaterials,90.0,100.0,10.0,4.4,10718.0,10.0,budget,low,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51zIKeCjN-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-ITC-Octane-Colourburst-Pen/dp/B07JB2Y4SR/ref=sr_1_343?qid=1672903012&s=computers&sr=1-343,1,58.79103080965435,0,-0.45181789317472765,-1.2921559299303422,segmento misto
B079Y6JZC8,"ZEBRONICS Zeb-Comfort Wired USB Mouse, 3-Button, 1000 DPI Optical Sensor, Plug & Play, for Windows/Mac, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",Computers&Accessories,Accessories&Peripherals,139.0,299.0,54.0,3.8,3044.0,160.0,budget,high,high,https://m.media-amazon.com/images/I/31vS-1ot-HL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zebronics-Wired-Optical-Mouse-Black/dp/B079Y6JZC8/ref=sr_1_91?qid=1672902998&s=computers&sr=1-91,1,58.78099001778205,1,-0.5816877225937424,1.0328243782727407,segmento misto
B0B16KD737,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",Electronics,"HomeTheater,TV&Video",8499.0,15999.0,47.0,4.3,592.0,7500.0,premium,medium,medium,https://m.media-amazon.com/images/I/41P2TNMG-hL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/VW-Playwall-Frameless-Android-VW3251/dp/B0B16KD737/ref=sr_1_136?qid=1672909130&s=electronics&sr=1-136,1,58.7601658785086,0,-0.16181178626037998,-0.731225427313741,segmento misto
B07D8VBYB4,"SUJATA Powermatic Plus, Juicer Mixer Grinder, 900 Watts, 2 Jars (White)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,Home&Kitchen,Kitchen&HomeAppliances,5865.0,7776.0,25.0,4.4,2737.0,1911.0,premium,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41pb+fODkVL._SX300_SY300_.jpg,https://www.amazon.in/Powermatic-Plus-CH-900-Watt-Grinder/dp/B07D8VBYB4/ref=sr_1_432?qid=1672923613&s=kitchen&sr=1-432,1,58.75475675290793,0,-0.35189152285469577,-1.3175495797368826,segmento misto
B0BC9BW512,Acer 100 cm (40 inches) P Series Full HD Android Smart LED TV AR40AR2841FDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",Electronics,"HomeTheater,TV&Video",18999.0,24990.0,24.0,4.3,4702.0,5991.0,luxury,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/515t5K7hdqL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-inches-Android-Smart-AR40AR2841FDFL/dp/B0BC9BW512/ref=sr_1_367?qid=1672909143&s=electronics&sr=1-367,1,58.75113968803068,3,-0.6591833702538143,-2.231148716917523,premium bem avaliado
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",Home&Kitchen,"Heating,Cooling&AirQuality",7799.0,12500.0,38.0,4.0,5160.0,4701.0,premium,medium,high,https://m.media-amazon.com/images/I/31kbrfC16XL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-Solarium-Qube-Star-Rated-Storage/dp/B07VZH6ZBB/ref=sr_1_372?qid=1672923611&s=kitchen&sr=1-372,1,58.74865300850315,0,-0.6705287065598121,-0.3976663555467401,segmento misto
B075DB1F13,"Panasonic Eneloop BQ-CC55N Advanced, Smart and Quick Charger for AA & AAA Rechargeable Batteries, White",Electronics|GeneralPurposeBatteries&BatteryChargers,Electronics,GeneralPurposeBatteries&BatteryChargers,1500.0,1500.0,0.0,4.4,25996.0,0.0,mid,low,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41N+hHYrIWL._SY300_SX300_.jpg,https://www.amazon.in/Panasonic-Eneloop-BQ-CC55E-Advanced-Battery/dp/B075DB1F13/ref=sr_1_425?qid=1672903016&s=computers&sr=1-425,1,58.74472658027938,0,-0.49230326455394324,-1.7286465111171925,segmento misto
B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,Home&Kitchen,Kitchen&HomeAppliances,8799.0,11595.0,24.0,4.4,2981.0,2796.0,premium,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31nZs1BL4tL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PHILIPS-Digital-HD9252-90-Technology/dp/B097RJ867P/ref=sr_1_107?qid=1672923596&s=kitchen&sr=1-107,1,58.74059947841969,0,-0.4067479770187591,-1.5829394984272598,segmento misto
B00GGGOYEU,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,Computers&Accessories,Accessories&Peripherals,299.0,699.0,57.0,3.9,1454.0,400.0,budget,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41Wb7LHAeLL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Storite-USB-2-0-Mini-External/dp/B00GGGOYEU/ref=sr_1_489?qid=1672909149&s=electronics&sr=1-489,1,58.73390337175572,1,-0.41588341611778845,0.9278544680514258,segmento misto
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Electronics|Cameras&Photography|Accessories|Batteries&Chargers|BatteryChargers,Electronics,Cameras&Photography,299.0,400.0,25.0,3.8,40895.0,101.0,budget,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Dj+5AQcJL._SY300_SX300_.jpg,https://www.amazon.in/ENVIE-ECR-20-Charger-Rechargeable-Batteries/dp/B00N3XLDW0/ref=sr_1_288?qid=1672903008&s=computers&sr=1-288,1,58.72999916039869,0,-0.7061724267897235,0.1027745911937133,segmento misto
B0977CGNJJ,"AGARO Royal Stand 1000W Mixer with 5L SS Bowl and 8 Speed Setting, Includes Whisking Cone, Mixing Beater & Dough Hook, and Splash Guard, 2 Years Warranty, (Black), Medium (33554)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|StandMixers,Home&Kitchen,Kitchen&HomeAppliances,5999.0,11495.0,48.0,4.3,534.0,5496.0,premium,medium,medium,https://m.media-amazon.com/images/I/41hYZPZaWfS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AGARO-Setting-Whisking-Warranty-33554/dp/B0977CGNJJ/ref=sr_1_466?qid=1672923615&s=kitchen&sr=1-466,1,58.72252409457994,0,-0.11493049055535583,-0.5013111145953034,segmento misto
B0B9RN5X8B,V-Guard Zio Instant Water Geyser | 3 Litre | 3000 W Heating | White-Blue | | 2 Year Warranty,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",Home&Kitchen,"Heating,Cooling&AirQuality",2699.0,4700.0,43.0,4.2,1296.0,2001.0,premium,medium,high,https://m.media-amazon.com/images/I/21ndIZtC7HL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/V-Guard-Instant-Heating-White-Blue-Warranty/dp/B0B9RN5X8B/ref=sr_1_171?qid=1672923598&s=kitchen&sr=1-171,1,58.67143243582292,0,-0.29014512301178724,-0.1959227894762116,segmento misto
B0883LQJ6B,"Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg(Red)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",Home&Kitchen,Kitchen&HomeAppliances,1199.0,1690.0,29.0,4.2,4580.0,491.0,mid,medium,high,https://m.media-amazon.com/images/I/31XPVmD8gUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Goliath-GO1200WG-Weight-1200-Watt-Maroon/dp/B0883LQJ6B/ref=sr_1_236?qid=1672923603&s=kitchen&sr=1-236,1,58.67006742475184,0,-0.4801216326680914,-0.4741123254269921,segmento misto
B07WJV6P1R,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,Electronics,Mobiles&Accessories,15499.0,18999.0,18.0,4.1,19252.0,3500.0,luxury,low,high,https://m.media-amazon.com/images/I/4105IiC5tDL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/iQOO-Stellar-Snapdragon-Purchased-Separately/dp/B07WJV6P1R/ref=sr_1_47?qid=1672895755&s=electronics&sr=1-47,1,58.64614252990472,3,-0.8487764740585443,-1.7970913065152225,premium bem avaliado
B07WDK3ZS6,"iQOO Z6 Lite 5G by vivo (Mystic Night, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,Electronics,Mobiles&Accessories,15499.0,18999.0,18.0,4.1,19252.0,3500.0,luxury,low,high,https://m.media-amazon.com/images/I/41Yylo75u7L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/iQOO-Storage-Snapdragon-Purchased-Separately/dp/B07WDK3ZS6/ref=sr_1_108?qid=1672895777&s=electronics&sr=1-108,1,58.64614252990472,3,-0.8487764740585443,-1.7970913065152225,premium bem avaliado
B09CTWFV5W,"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,Home&Kitchen,Kitchen&HomeAppliances,7199.0,9995.0,28.0,4.4,1964.0,2796.0,premium,medium,high,https://m.media-amazon.com/images/I/31rniMTmdkL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PHILIPS-Fryer-HD9200-90-Technology/dp/B09CTWFV5W/ref=sr_1_251?qid=1672923605&s=kitchen&sr=1-251,1,58.5741297790213,0,-0.33969414296878275,-1.339126657324584,segmento misto
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",Electronics,"HomeTheater,TV&Video",279.0,499.0,44.0,3.7,10962.0,220.0,budget,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31MIyzg8uzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Adapter-Projector-Computer-Laptop-Projectors/dp/B085194JFL/ref=sr_1_23?qid=1672909124&s=electronics&sr=1-23,2,58.566641393694695,1,-0.8294249139751767,0.9008423464085135,segmento misto
B0B12K5BPM,"ZEBRONICS Zeb-Astra 20 Wireless BT v5.0 Portable Speaker with 10W RMS Output, TWS, 10H Backup Approx, Built in Rechargeable Battery FM Radio, AUX, mSD, USB, Call Function and Dual 52mm Drivers Multi",Electronics|HomeAudio|Speakers|BluetoothSpeakers,Electronics,HomeAudio,1049.0,2299.0,54.0,3.9,1779.0,1250.0,mid,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31ZMMGdh5nL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/ZEBRONICS-Zeb-Astra-20-Wireless-Rechargeable/dp/B0B12K5BPM/ref=sr_1_93?qid=1672902998&s=computers&sr=1-93,1,58.530699904411954,1,-0.49078473265910505,0.7832432821475097,segmento misto
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,Home&Kitchen,Kitchen&HomeAppliances,3699.0,4295.0,14.0,4.1,26543.0,596.0,premium,low,high,https://m.media-amazon.com/images/I/31eyLyEftOL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-HL7756-00-750-Watt-Grinder/dp/B01GZSQJPA/ref=sr_1_115?qid=1672923596&s=kitchen&sr=1-115,1,58.52954991176301,0,-0.6970693798316437,-0.9767396813103246,segmento misto
B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),MusicalInstruments|Microphones|Condenser,MusicalInstruments,Microphones,478.0,699.0,32.0,3.8,20218.0,221.0,budget,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/413viCgpI+L._SY300_SX300_.jpg,https://www.amazon.in/Maono-AU-400-Lavalier-Microphone-Black/dp/B07JF9B592/ref=sr_1_237?qid=1672903006&s=computers&sr=1-237,1,58.51394882138293,1,-0.8146849258725821,0.34365219994710333,segmento misto
B098TV3L96,Electvision Remote Control for led Smart tv Compatible with VU Smart Led (Without Voice),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",Electronics,"HomeTheater,TV&Video",349.0,1999.0,83.0,3.8,197.0,1650.0,budget,high,medium,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41rEpW57SyL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Electvision-Remote-Control-Compatible-Without/dp/B098TV3L96/ref=sr_1_279?qid=1672909138&s=electronics&sr=1-279,1,58.432429534343285,1,-0.13750205351889538,1.8321797897626513,segmento misto
B07WGMMQGP,"iQOO vivo Z6 5G (Chromatic Blue, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,Electronics,Mobiles&Accessories,16499.0,20999.0,21.0,4.0,21350.0,4500.0,luxury,medium,high,https://m.media-amazon.com/images/I/41OaM+9ZHXL._SY300_SX300_.jpg,https://www.amazon.in/iQOO-Chromatic-Storage-Snapdragon-Processor/dp/B07WGMMQGP/ref=sr_1_36?qid=1672895755&s=electronics&sr=1-36,1,58.41576747966942,3,-0.9426378634918807,-1.61965869005438,premium bem avaliado
B07WJWRNVK,"iQOO vivo Z6 5G (Dynamo Black, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,Electronics,Mobiles&Accessories,16499.0,20990.0,21.0,4.0,21350.0,4491.0,luxury,medium,high,https://m.media-amazon.com/images/I/41S7tnENirL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/iQOO-Storage-Snapdragon-695-6nm-Processor/dp/B07WJWRNVK/ref=sr_1_136?qid=1672895784&s=electronics&sr=1-136,1,58.41576747966942,3,-0.9426378634918807,-1.61965869005438,premium bem avaliado
B07W4HTS8Q,ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium (White),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",Home&Kitchen,"Heating,Cooling&AirQuality",1899.0,3790.0,50.0,3.8,3842.0,1891.0,mid,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31RwSnyZZ+L._SY300_SX300_.jpg,https://www.amazon.in/ACTIVA-Instant-SPCEIAL-Warranty-Premium/dp/B07W4HTS8Q/ref=sr_1_245?qid=1672923603&s=kitchen&sr=1-245,1,58.40369539688168,1,-0.6963708151436624,0.7778041188395712,segmento misto
B07LDPLSZC,"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",Home&Kitchen,Kitchen&HomeAppliances,849.0,1190.0,29.0,4.2,4184.0,341.0,mid,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41JWKjRa+PL._SX300_SY300_.jpg,https://www.amazon.in/Havells-Glydo-1000-Watt-Iron-Charcoal/dp/B07LDPLSZC/ref=sr_1_396?qid=1672923612&s=kitchen&sr=1-396,1,58.40338892409229,0,-0.5007461053808289,-0.4441795812487183,segmento misto
B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",OfficeProducts,OfficePaperProducts,561.0,720.0,22.0,4.4,3182.0,159.0,mid,medium,high,https://m.media-amazon.com/images/I/41+vZl3dF7L._SY300_SX300_.jpg,https://www.amazon.in/Classmate-Long-Notebook-Cover-Single/dp/B00J4YG0PC/ref=sr_1_225?qid=1672903006&s=computers&sr=1-225,1,58.40108921814391,0,-0.35739454192888287,-0.9734562076856563,segmento misto
B00LZLPYHW,"Classmate 2100117 Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",OfficeProducts,OfficePaperProducts,137.0,160.0,14.0,4.4,6537.0,23.0,budget,low,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51owoY2Xq7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Premium-Subject-Notebook-Single/dp/B00LZLPYHW/ref=sr_1_153?qid=1672903002&s=computers&sr=1-153,1,58.396599613974566,0,-0.45692947236353876,-1.1716748213163186,segmento misto
B07WGPBXY9,"Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,Home&Kitchen,Kitchen&HomeAppliances,899.0,1249.0,28.0,3.9,17424.0,350.0,mid,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31TLru4LT8L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Quartz-Electric-Kettle/dp/B07WGPBXY9/ref=sr_1_100?qid=1672923595&s=kitchen&sr=1-100,1,58.34479176387977,0,-0.7958933220248205,0.026468151102303456,segmento misto
B07QHHCB27,KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,Home&Kitchen,Kitchen&HomeAppliances,1499.0,2100.0,29.0,4.1,6355.0,601.0,mid,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21-SFWqfgyS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kent-KENT-Hand-Blender/dp/B07QHHCB27/ref=sr_1_142?qid=1672923597&s=kitchen&sr=1-142,1,58.30268698301455,0,-0.6310155894631243,-0.32247818742920964,segmento misto
B00S9BSJC8,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers,Home&Kitchen,Kitchen&HomeAppliances,6499.0,8995.0,28.0,4.3,2810.0,2496.0,premium,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31-jt474B1L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-Viva-Collection-HR1832-1-5-Litre400-Watt/dp/B00S9BSJC8/ref=sr_1_238?qid=1672923603&s=kitchen&sr=1-238,1,58.296908280515765,0,-0.4796310833520691,-1.1042411409079216,segmento misto
B08MV82R99,Bajaj Waterproof 1500 Watts Immersion Rod Heater,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",Home&Kitchen,"Heating,Cooling&AirQuality",653.0,1020.0,36.0,4.1,3366.0,367.0,mid,medium,high,https://m.media-amazon.com/images/I/31XMh-zc1IL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Waterproof-Watts-Immersion-Heater/dp/B08MV82R99/ref=sr_1_101?qid=1672923596&s=kitchen&sr=1-101,1,58.290257160431935,0,-0.5296553838742296,-0.05059796520020532,segmento misto
B091KNVNS9,Themisto 350 Watts Egg Boiler-Blue,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,Home&Kitchen,Kitchen&HomeAppliances,368.0,699.0,47.0,4.1,1240.0,331.0,budget,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/315o5vpD66L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Themisto-350-Watts-Egg-Boiler-Blue/dp/B091KNVNS9/ref=sr_1_134?qid=1672923597&s=kitchen&sr=1-134,1,58.27174252537694,0,-0.35794460119046767,0.2848575355337033,segmento misto
B00LM4W1N2,Parker Classic Gold Gold Trim Ball Pen,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|RetractableBallpointPens",OfficeProducts,OfficePaperProducts,480.0,600.0,20.0,4.3,5719.0,120.0,budget,medium,high,https://m.media-amazon.com/images/I/41Ae67XZACL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Parker-Classic-Gold-Ball-Pen/dp/B00LM4W1N2/ref=sr_1_197?qid=1672903005&s=computers&sr=1-197,1,58.26475507171573,0,-0.5118332325725587,-0.8494110330111244,segmento misto
B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",Home&Kitchen,"Heating,Cooling&AirQuality",1804.0,2380.0,24.0,4.0,15382.0,576.0,mid,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31uAkMaOShS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-1200mm-Designer-Ceiling-Smoked/dp/B095PWLLY6/ref=sr_1_303?qid=1672923607&s=kitchen&sr=1-303,1,58.24664381985893,0,-0.7702010264229525,-0.3321137488088162,segmento misto
B095JQVC7N,OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",Electronics,"HomeTheater,TV&Video",42999.0,59999.0,28.0,4.1,6753.0,17000.0,luxury,medium,high,https://m.media-amazon.com/images/I/41BaZZ48wjS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/OnePlus-138-7-inches-Android-55U1S/dp/B095JQVC7N/ref=sr_1_237?qid=1672909135&s=electronics&sr=1-237,1,58.21587773702765,3,-1.200686434218477,-3.7017085123217552,premium bem avaliado
